,hash,message,time,buggy
23,5fa9f9b7,DRR - Cpptraj: Fix a couple of mistakes in normalization that led to incorrect calculation of Cj(t). Results still don't seem optimal  but are getting there.,2015-09-09 15:15:04,1
24,d3f98ef8,DRR - Cpptraj: Finish updating routines to use new Trajin/Ensemble split. Progress bars for crdaction and crdout should now be correct when crdframes specified. Merge SetTotalFrames into CheckFrameArgs in TrajFrameCounter. Fix ambpdb files.,2015-05-30 16:53:44,1
25,c83a1542,DRR - Cpptraj: Fix # hbonds in nastruct on first frame read in by non-master,2016-01-19 13:08:35,1
26,aaa18306,DRR - Cpptraj: Start adding platform-specific checks. Fix BLAS options so they override -amberlib if it was specified.,2018-01-29 11:51:13,1
27,39fa1bd9,DRR - Cpptraj: Fix up normalization. Add relaxation/noe calc. #s seem better than what they were in ptraj but still off from the test data set. Needs more testing.,2014-07-17 13:52:26,1
28,24cf57d8,DRR - Cpptraj: Fix bug in 'crdaction' where wrong frame was being used for actions that modify topology info. Also make 'crdaction' respect 'noprogress'.,2016-09-19 14:58:55,1
29,acd63b8e,DRR - Cpptraj: Remove sander energy from energy action. Fix swapping of Box in Frame.,2016-02-07 11:05:24,1
30,3e9c7081,DRR - Cpptraj: Fix from C. Nguyen for GIST  correctly compare to 4 closest waters instead of only the closest water.,2014-09-18 14:53:15,1
31,19ab32e9,DRR - Cpptraj: Fix up some of the defaults for the cpptraj-sander interface. Now works well as long as topology is not modified. Next step is to use prmtop_struct,2015-02-16 12:58:59,1
32,8b314c02,DRR - Cpptraj: Fix parsing of direction string in replicatecell so values other than 1 can be used. Treat SKIP as ERR in crdaction.,2016-01-08 09:27:03,1
33,849fdf77,DRR - Cpptraj: Fix nonbond energy loop so all solvent solvent interactions are calcd. Still seems to be off.,2016-08-08 13:23:53,1
34,4d60e664,DRR - Cpptraj: Fix pairdist sync. Remaining errors appear to be round-off due to the way the Stats class accumulates data,2016-01-12 14:17:07,1
35,5173424c,DRR - Cpptraj: Fix determination of whether libcpptraj.so can be built  rules do not belong in config files. Also fixes default make behavior for standalone.,2015-08-08 08:56:08,1
36,0d44d368,DRR - Cpptraj: Fix behavior of 'clear' and 'debug'  now works properly again for Topology/Reference. Also provide more/better feedback.,2016-02-10 11:23:26,1
37,7768b639,DRR - Cpptraj: Fix compile errors with older Intel compilers on older platforms.,2018-04-24 09:43:30,1
38,642fb71b,DRR - Cpptraj: Fix compile errors with older Intel compilers on older platforms (again). See d5ef20bea17323...,2018-07-13 17:46:10,1
39,f3c45660,DRR - Cpptraj: frame index array only needed for MPI so each thread knows where to send/receive frames. Fix NOSORT case.,2014-06-03 16:22:39,1
40,752ba7cf,DRR - Cpptraj: Add scaledihedralk  fix DispatchObject type of parmbox  solvent  parmstrip  and parmwrite,2015-12-11 10:46:04,1
41,5ff740cf,DRR - Cpptraj: Fix potential memory errors in comparetop when one or both topologies are missing certain types of information.,2018-01-10 09:58:30,1
42,89a100f9,DRR - Cpptraj: Actually enable command in command list  fix residue numbering,2015-08-03 16:39:53,1
43,453407c0,DRR - Cpptraj: Make PDBWRITEMODE public again to fix pytraj build (and add a note so I don't forget).,2017-03-24 12:18:55,1
44,2896435f,DRR - Cpptraj: Add timers to PDB read. Fix up bond search iterators. Update dependencies.,2015-08-06 13:31:47,1
45,a103e0ea,DRR - Cpptraj: Only write GB params when present. Fix size of ITREE  JOIN  and IROTAT sections.,2016-05-20 11:35:24,1
46,19e78817,DRR - Cpptraj: Fix error in base pair step determiniation for parallel steps and invalid memory access for terminal base pairs.,2015-09-04 10:23:11,1
47,4a08d8d1,DRR - Cpptraj: Fix SetTruncOct so that lengths are equal to X and not just all set to zero. Add rout ine to print box info to STDOUT.,2015-11-06 10:25:20,1
48,9e841cb7,DRR - Cpptraj: Fix VAC function plot X axis label and minimum value.,2017-04-07 09:51:46,1
49,9a4b672b,DRR - Cpptraj: Fix average action so trajout knows there is only one frame to be written. Update test output.,2015-03-05 09:47:33,1
50,bfe7b5a5,DRR - Cpptraj: Fix issue where first character of new buffer could sometimes be overwritten by character from previous buffer.,2016-08-05 14:55:55,1
51,8b4352d7,DRR - Cpptraj: Enable xtc detection and fix standalone build (AT build still needs fixing).,2016-06-30 14:24:32,1
52,4ef1b782,DRR - Cpptraj: Fix bug in Hungarian algorithm. Implement new algorithm for zero crossing which seems to behave better.,2015-05-01 07:57:08,1
53,76a17939,DRR - Cpptraj: Add explicit cast to fix compilation problem with PGI compilers.,2015-02-24 09:22:01,1
54,5886ed06,DRR - Cpptraj: Fix setting of residue atom numbers and original residue numbers,2016-05-17 09:21:55,1
55,ecfe3fbf,DRR - Cpptraj: Make wavelet use ByteString. Also fix output of number of frames and atoms when reporting matrix size.,2015-11-17 14:35:39,1
56,9429cc62,DRR - Cpptraj: Fix line-length detection in PDB  no longer reports false positives.,2014-10-24 09:56:40,1
57,9f95d690,DRR - Cpptraj: Fix replica offsets in output. Improve help text.,2017-06-23 11:09:29,1
58,c8f493d9,DRR - Cpptraj: Fix SetFrame() for case where forces allocated but velocities not allocated.,2016-06-23 10:53:44,1
59,ccf723ca,DRR - Cpptraj: Fix up cell translate vector generation indices. Take init stuff out of constructor.,2017-01-23 15:59:15,1
60,c8ea4ee8,DRR - Cpptraj: Add new DataSet_Coords class that will be used in rms2d to fix thread safety issues.,2018-04-04 10:21:40,1
61,9fb2d889,DRR - Cpptraj: Fix ClusterList for new cluster classes. Add GetElement() to DataSet_Cmatrix.,2016-06-02 12:59:54,1
62,f5f018fd,DRR - Cpptraj: Fix memory leaks during automatic detection of traj/parm files on command line.,2018-06-18 10:53:18,1
63,78722688,DRR - Cpptraj: Try to be smart about appending. Fix set count when DYNA> section is ignored,2017-08-09 14:16:51,1
64,c3ef389e,DRR - Cpptraj: Fix program for finding dependencies  '#' must be first non-whitespace character on line.,2014-07-07 13:42:41,1
65,b437dc8a,DRR - Cpptraj: Fix up Cpptraj class for Cmd  update dependencies.,2015-12-01 13:20:09,1
66,eea14400,DRR - Cpptraj: Fix rms2d output when masks are different. Previous output was flipped w.r.t convention (down is tgt  across is ref).,2018-04-03 15:34:01,1
67,c396fecd,DRR - Cpptraj: Add assigned cluster name to 'split' output. Fix up some const stuff.,2016-06-15 14:12:55,1
68,67bf9135,DRR - Cpptraj: Fix up float data set. Disable access to double internal array until its clear that this is needed.,2015-07-31 10:18:09,1
69,251dc3b9,DRR - Cpptraj: Fix remdtraj tests in ensemble (all work now). Add test title to RequiresThreads warning.,2016-01-07 09:45:22,1
70,43e08439,DRR - Cpptraj: Fix up replica exchange accept calc. Remove/hide some debug info.,2015-09-22 15:14:02,1
71,cd46d2d5,DRR - Cpptraj: Fix up info for netcdf formats. Hide some debug info.,2018-03-19 13:17:54,1
72,a37f6aa1,DRR - Cpptraj: Fix force unit conversion. Consolidate frame read.,2016-06-30 10:31:00,1
73,86e9ead4,DRR - Cpptraj: Fix write of output trajectories in ensemble mode when frames have been modified. This needs to be in AT15.,2015-04-17 11:31:03,1
74,8a042c3d,DRR - Cpptraj: Fix KDE histogram X label  make it the legend of input data set.,2015-10-14 13:34:20,1
75,6b7b6643,DRR - Cpptraj: Fix test.short target so set up is not done for every test.,2017-09-11 08:32:52,1
76,848a3662,DRR - Cpptraj: Fix calc of frac coords so it matches sander. Begin gridding routine,2017-01-24 13:01:35,1
77,1b5e7f5e,DRR - Cpptraj: Hide some debug info. Fix test name. Re-enable tests that were accidentally removed.,2017-09-08 13:32:10,1
78,c9169740,DRR - Cpptraj: Fix order of evaluations leading to small memory error. Hide debug info,2017-10-02 15:48:08,1
79,667260f4,DRR - Cpptraj: Fix up bond determination from coordinates. Parameter formats now indicate whether they are capable of a bond search or not. Bond searching can still be explicitly specified with the 'bondsearch' keyword  a warning will be written if bond searching is not possible. Fix up and re-enable reading of CONECT records from PDB files.,2015-08-06 11:54:07,1
80,a71174a2,DRR - Cpptraj: Fix determination of element from PDB file when element field is only 1 char wide.,2016-01-08 09:01:08,1
81,409d5bc8,DRR - Cpptraj: Fix up initial seed selection. Add functions that will be needed for kmeans to ClusterNode.,2014-08-15 17:20:10,1
82,91f4d6e5,DRR - Cpptraj: Fix issue when reading old amber topology files with large integers in pointers section.,2017-10-13 13:08:57,1
83,0b941d00,DRR - Cpptraj: Fix reading of some old style Amber topology files  where number of pointers is not always consistent.,2016-08-12 14:59:33,1
84,4f3f8a3e,DRR - Cpptraj: Add some debug info. Fix TI output label,2017-04-28 14:39:19,1
85,3a1cb40e,DRR - Cpptraj: Fix tests in parallel at higher process counts (#599). Good up to 32 processes now.,2018-06-19 09:50:30,1
86,d11f0a48,DRR - Cpptraj: calcstate: improve output options  fix lifetime curves of size 1.,2015-06-01 17:10:48,1
87,0b5ffc07,DRR - Cpptraj: Fix summation and add missing factor of 1/2. Improve debug output.,2017-01-04 16:15:36,1
88,1d4e7973,DRR - Cpptraj: Fix bug where orthorhombic imaging would fail for a dimension when subsequent dimension is imaged in same step due to too many 'else if's.,2015-10-20 10:26:29,1
89,813e3391,DRR - Cpptraj: Fix autoimage centering to box center for general triclinic cells.,2014-12-17 15:36:59,1
90,1fb279eb,DRR - Cpptraj: Fix up binary suffix determination for tests. Add 'cuda' test option.,2016-05-25 13:31:48,1
91,6aa0eeb8,DRR - Cpptraj: Fix up normalization and automatic min/max/step/bins determination.,2016-11-23 08:29:31,1
92,daccfbe6,DRR - Cpptraj: Improve calculation speed a bit. Fix small memory error.,2015-01-21 11:58:04,1
93,802fe27d,DRR - Cpptraj: Fix reading in of data from mdout when energy terms appear/vanish,2015-09-01 15:34:19,1
94,c6e4ce19,DRR - Cpptraj: Fix up some things with multi exponential fit. Results still seem strange...,2014-08-07 15:40:08,1
95,390e89d8,DRR - Cpptraj: Add index of min and max to avg  also fix up formatting.,2015-04-10 15:03:13,1
96,b90dc56c,DRR - Cpptraj: Fix up reference access in command/control structure  start fixing data IO.,2015-08-30 19:13:04,1
97,adfaa06c,DRR - Cpptraj: Update test output for fix from previous commit,2015-10-20 10:28:22,1
98,b3fc69cc,DRR - Cpptraj: Fix up IRED test input so it matches modern syntax.,2015-08-04 14:52:22,1
99,4879632c,DRR - Cpptraj: Add missing resinfo entry  fix solvent DispatchObject type,2015-12-11 10:52:08,1
100,c3e2a1ba,DRR - Cpptraj: Fix test output for corrected degrees of freedom calc,2017-07-06 15:50:15,1
101,1008f5df,DRR - Cpptraj: Fix centroid calc for symmetric rmsd cluster distance metric (frames were not being translated to origin).,2014-08-12 15:39:18,1
102,272f2619,DRR - Cpptraj: Add missing test file and fix clean for two tests.,2016-02-18 14:09:02,1
103,a628406d,DRR - Cpptraj: Move trajectory processing mode vars to CpptrajState. Fix error in RunAnalyses(),2015-12-20 11:25:08,1
104,47ea1768,DRR - Cpptraj: Fix up dihedrals so they can be used in DihedralSearch. Add some functions to DataSet.,2015-08-15 12:52:46,1
105,afcb4506,DRR - Cpptraj: Add barrier and flush to fix order of printout in parallel.,2017-11-02 12:09:24,1
106,241402c3,"DRR - Cpptraj: Attempt to fix appveyor error: '""environment"" section must be a mapping.'",2015-12-15 14:22:07,1
107,43579852,DRR - Cpptraj: Fix updating periodic centroids by storing sum extra info.,2014-08-28 14:42:14,1
108,086bd6f4,DRR - Cpptraj: Fix output trajectory setup for AmbPDB,2015-02-25 11:19:34,1
109,0e5daa04,DRR - Cpptraj: Fix up PSF title  angles  dihedrals  atom type write.,2015-03-05 13:49:08,1
110,fe6c2b3f,DRR - Cpptraj: Fix memory leak. Use Charge_ array directly in libpme via mapMat.,2018-02-01 14:22:18,1
111,9258acfe,DRR - Cpptraj: Fix lifetime output dimensions,2015-10-14 13:28:57,1
112,f8efddb1,DRR - Cpptraj: Fix 2D gnuplot output when not using 'map',2015-09-01 13:57:03,1
113,b58db364,DRR - Cpptraj: Add standard deviation data sets and fix up labels.,2017-07-27 09:17:12,1
114,d0e476de,DRR - Cpptraj: Fix lifetime curve file name setup when not using windows,2014-05-07 13:28:15,1
115,a52cdc8d,DRR - Cpptraj: Fix foptflags when tuning. Change tuneflags to hostflags to avoid confusion with vtuneflags.,2018-05-18 08:27:12,1
116,67a7c710,DRR - Cpptraj: Update test for fix to dbscan sieve restore by centroid,2016-06-27 14:20:17,1
117,d9f3e9b4,DRR - Cpptraj: Fix atomicfluct sync. Actions that check frames should check TrajoutNum.,2016-01-05 14:15:10,1
118,3121a65f,DRR - Cpptraj: Initial attempt to fix # expected frames to be written for trajout,2015-10-10 11:14:10,1
119,5ad4f09b,DRR - Cpptraj: Fix AddState so extra pH values arent added.,2017-11-01 10:06:53,1
120,9474e1cd,DRR - Cpptraj: Fix order in DoTest (matters when dacdif is in use),2016-01-23 08:03:20,1
121,e2259030,DRR - Cpptraj: Fix buffer allocation in hybrid omp/mpi mode,2017-07-28 10:28:14,1
122,13231b76,DRR - Cpptraj: Remove unused vars. Fix var init order for PMEInstance.,2018-07-14 10:51:35,1
123,7553f1be,DRR - Cpptraj: Fix up more analyses for new dataset framework,2015-08-28 10:22:39,1
124,00e949e7,DRR - Cpptraj: Fix some issues with parallel netcdf lib/include,2014-06-05 14:54:02,1
125,7adef374,DRR - Cpptraj: Checks and changes to enable/fix tests in parallel,2016-01-13 14:28:36,1
126,12ab4ab5,DRR - Cpptraj: Fix restoration of sieved frames in DBSCAN when sievetoframe not specified (now correctly identifies noise).,2016-06-27 14:19:19,1
127,0db9b7b4,DRR - Cpptraj: Fix error trapping when adding actions/analyses,2016-01-07 10:38:32,1
128,d98889fa,DRR - Cpptraj: Fix exclusion list generation when not all atoms are selected,2018-02-05 11:08:54,1
129,69de71f0,DRR - Cpptraj: Fix TRR traj default title,2016-01-23 06:40:43,1
130,4319d67e,DRR - Cpptraj: Fix vdw long range correction when not all atoms selected.,2018-02-05 11:18:54,1
131,e285c1d6,DRR - Cpptraj: Fix new gist test clean,2015-12-22 14:35:49,1
132,789e9783,DRR - Cpptraj: Fix bug that prevented trajectories/ensembles from being added beyond the first.,2016-01-08 14:03:07,1
133,673b2625,DRR - Cpptraj: Fix up multihist output set legends.,2014-12-12 14:23:58,1
134,96083394,DRR - Cpptraj: Fix bug that caused segfault with onlyframes in serial ensemble mode trajout.,2014-06-03 11:30:46,1
135,61377ef2,DRR - Cpptraj: Fix test clean rule,2016-01-04 11:26:29,1
136,dcb67976,DRR - Cpptraj: Fix error checking  enable writes.,2016-07-01 09:45:18,1
137,38ad64ff,DRR - Cpptraj: Fix empty cell check and reorganize atom loop,2017-02-01 15:27:00,1
138,1ce1d56a,DRR - Cpptraj: Fix MREMD hbond test for parallel ensemble,2015-12-22 09:35:39,1
139,abe1d375,DRR - Cpptraj: Fix dependency on other test output,2017-09-19 16:09:34,1
140,a7eff2ff,DRR - Cpptraj: Update for VDW long range correction fix,2018-02-05 11:19:20,1
141,7e6fd3ff,DRR - Cpptraj: Fix potential segfault when encountering blank lines in certain spots in CIF files.,2016-09-22 14:30:28,1
142,07d332a2,DRR - Cpptraj: Fix for slightly different behavior of ensemble in serial and parallel,2017-09-20 11:44:12,1
143,abf0a144,DRR - Cpptraj: Fix finding best rep frame by centroid,2016-06-27 10:05:13,1
144,adb859d6,DRR - Cpptraj: Fix bug in Comm::CheckError(). Add more debug info.,2016-01-13 11:47:19,1
145,c8b4138e,DRR - Cpptraj: Hide amdbias analysis. Fix order of 'calcstate'.,2016-04-15 14:20:44,1
146,11f68c8b,DRR - Cpptraj: Fix clustering when no coordinates specified by adding nocoords option.,2015-03-11 15:11:03,1
147,0288298d,DRR - Cpptraj: Fix volmap sync  differences appear to be roundoff.,2016-01-07 16:21:52,1
148,f308da90,DRR - Cpptraj: Fix quoted string handling in CIF file record,2016-05-21 16:52:11,1
149,118cc60c,DRR - Cpptraj: Fix runavg in parallel. Will only match serial if coordinates are not modified beforehand (by e.g. 'rms'),2016-01-13 11:46:38,1
150,b02bee69,DRR - Cpptraj: Fix 2 character element name recognition in PDB files.,2014-05-20 13:48:49,1
151,28019a8a,DRR - Cpptraj: Fix up help  add warning about parallel calc,2016-03-03 15:29:44,1
152,8139fd5e,DRR - Cpptraj: Fix array size for grace write.,2015-09-01 10:57:28,1
153,8fe64671,DRR - Cpptraj: Fix compiling without C++11 support,2018-02-05 12:31:07,1
154,3d52ed7d,DRR - Cpptraj: Fix up sander interface. GB energies appear to work well.,2016-02-05 15:14:40,1
155,d2d2385f,DRR - Cpptraj: Fix indexing for self translational entropy calc,2016-08-08 09:25:07,1
156,d0f2d56f,DRR - Cpptraj: Fix reading mdout from pmemd TI,2015-08-25 14:54:54,1
157,632755aa,DRR - Cpptraj: Fix up pseudo-F calc: only use frames that are in clusters (ignore noise)  do not calculate if # clusters < 2 or # clusters == # frames  protect from divide by zero. Fix problem where incorrect use of ClusterNode could cause a segfault. Symmetric RMSD interface back to what it was.,2014-08-12 15:40:36,1
158,ef6035f7,DRR - Cpptraj: Fix advancing through file  add debug info.,2016-05-16 12:50:58,1
159,6b6ba3a4,DRR - Cpptraj: Fix issue where 1 character non-whitespace strings would be cleared in RemoveTrailingWhitespace().,2015-08-19 09:22:48,1
160,0d96b7c1,DRR - Cpptraj: Fix var name in OutputTrajCommon. Trajout_Single now passes out OutputTrajCommon  also fix up function names to better reflect what they do and add new combined Init/Setup routine (as Prepare).,2015-07-14 10:48:36,1
161,593a76ac,DRR - Cpptraj: Fix up comparison of bond and angle params,2016-04-08 09:53:38,1
162,638b75c4,DRR - Cpptraj: Fix velocityautocorr action in parallel,2016-01-16 15:06:32,1
163,41efe8f8,DRR - Cpptraj: Fix uninitialized terminal byte in buffer,2016-05-17 09:09:33,1
164,3efb76bc,DRR - Cpptraj: Fix bug where reference structure was always being centered  screwed up 2drms 'nofit' calc.,2014-12-18 16:37:45,1
165,9ad92e0b,DRR - Cpptraj: Fix version string length,2017-06-20 09:36:08,1
166,920c92c8,DRR - Cpptraj: Fix up GridAction-related actions in parallel,2016-01-07 14:05:41,1
167,63b112ba,DRR - Cpptraj: Fix potential segfault when ParallelEndTraj called before any kind of init.,2016-01-04 15:49:37,1
168,4d759b6b,DRR - Cpptraj: Fix up rotdif output labels.,2014-11-11 16:21:23,1
169,3917c651,DRR - Cpptraj: Fix up excluded energy adjustment term.,2017-03-06 11:08:38,1
170,5a8149d4,DRR - Cpptraj: Fix default name generation for multihist histogram.,2014-12-12 11:41:22,1
171,d84bfe6c,DRR - Cpptraj: Fix comparison to wrong enumerated type,2018-02-21 10:34:50,1
172,86395f78,DRR - Cpptraj: Fix nonbond parameter check,2016-12-22 12:15:13,1
173,567f9936,DRR - Cpptraj: Fix handling of vector data sets in RPNcalc when size of one is 1.,2017-10-19 14:23:54,1
174,4b204e7c,DRR - Cpptraj: Fix obsolete Topology commands.,2015-10-05 14:03:03,1
175,3c2a7e53,DRR - Cpptraj: Fix up iterators and clean up some text.,2015-02-28 15:53:41,1
176,929a3a38,DRR - Cpptraj: Fix label for cavity term when using PB,2016-02-08 14:54:21,1
177,79a9bebd,DRR - Cpptraj: Fix RXSGLD log read.,2014-10-09 14:24:47,1
178,b3ce640e,DRR - Cpptraj: Fix the running average calculation. Previously you would just get out what you put in.,2014-06-24 16:39:02,1
179,da750df7,DRR - Cpptraj: Fix passing of default options in actions.,2018-03-27 15:56:32,1
180,08fbcd32,DRR - Cpptraj: Fix potential segfault in vectormath when calc type not specified,2017-06-19 15:11:02,1
181,f9b00397,DRR - Cpptraj: Fix for higher default precision of average density data sets.,2016-08-03 09:13:43,1
182,41bd1e48,DRR - Cpptraj: Fix default title for TRR format.,2016-06-30 11:39:39,1
183,7176cb30,DRR - Cpptraj: Fix ordering of enumerated type.,2014-05-06 09:48:23,1
184,ae0cd8eb,DRR - Cpptraj: Fix invalid free. Comment out unused vars.,2016-04-27 11:11:52,1
185,183a0e4d,DRR - Cpptraj: Fix incorrect cast that led to segfault. This should be a bugfix.,2014-07-08 21:31:18,1
186,946fca55,DRR - Cpptraj: MKL fix from Jason Swails,2017-02-19 07:48:36,1
187,e6f81862,DRR - Cpptraj: Fix bug where trajin with wildcard would read first file only multiple times.,2015-03-17 08:25:53,1
188,dac5e44f,DRR - Cpptraj: Fix error message. Address #594,2018-03-25 20:45:41,1
189,7b246620,DRR - Cpptraj: Fix up default title and map write,2016-02-02 13:34:36,1
190,1e6ce247,DRR - Cpptraj: Fix segfault during sync caused by pointer invalidation after resize().,2015-12-18 11:25:47,1
191,7406e963,DRR - Cpptraj: Fix DataFile write in ensemble mode.,2015-12-21 15:28:02,1
192,f6363942,DRR - Cpptraj: Fix potential segfault in crdaction when velocities are present in COORDS. This should probably go into amber15 as well...,2015-04-03 10:38:57,1
193,d06b6a78,DRR - Cpptraj: Fix potential segfault in hbond when no atoms selected.,2017-07-20 09:56:14,1
194,e78c4e27,DRR - Cpptraj: Fix potential segfault in rotdiff when 'corrout' file not able to be opened.,2016-09-20 15:49:48,1
195,4dadeddb,DRR - Cpptraj: Fix conversion of velocity units from gro file,2016-06-30 11:13:18,1
196,f20cb71b,DRR - Cpptraj: Move the molecule search routines to separate functions. Fix up atom iterators,2016-05-20 15:15:57,1
197,0a5c551c,DRR - Cpptraj: Fix neighbor update for voxel 2,2016-08-09 09:26:44,1
198,c079c2c4,DRR - Cpptraj: Fix up bond assignment and element determination,2016-05-17 09:55:06,1
199,0367df68,DRR - Cpptraj: attempts to fix hbond series,2016-01-04 19:41:35,1
200,14a0b0dc,DRR - Cpptraj: Fix error in 2D pairwise distance calc.,2016-05-04 13:10:31,1
201,8839f72d,DRR - Cpptraj: Fix type for double grid,2016-08-10 14:15:20,1
202,222f366f,DRR - Cpptraj: Fix up CoordinateInfo constructors.,2016-06-20 09:43:49,1
203,e7f61f25,DRR - Cpptraj: Fix for cases other than non-orthorhombic,2017-12-13 13:43:09,1
204,89af8e8e,DRR - Cpptraj: Fix libcpptraj build (I hope),2016-07-01 22:07:29,1
205,868e9e85,DRR - Cpptraj: Fix missed PrintCoordInfo() changes.,2015-12-23 19:43:41,1
206,57b89fee,DRR - Cpptraj: Fix unsorted cpout read,2017-11-15 17:54:04,1
207,fe18d66f,DRR - Cpptraj: Fix reversed constants. Need more coffee...,2016-06-30 09:37:14,1
208,8f416054,DRR - Cpptraj: Fix off by one in debug message,2017-07-11 10:42:32,1
209,05cb1592,DRR - Cpptraj: Fix X axis label for integrate,2016-08-03 09:26:18,1
210,393c9214,DRR - Cpptraj: Fix cast of double grids,2016-08-09 09:14:27,1
211,3f3bf983,DRR - Cpptraj: Fix dimension label for curvefit outxbins,2015-10-14 14:04:26,1
212,264a1a2f,DRR - Cpptraj: Fix up use of N_THREADS variable in MasterTest.sh,2016-03-11 08:28:24,1
213,ca956763,DRR - Cpptraj: Fix gro detection and setup  still not complete though.,2015-06-29 18:13:33,1
214,ef1c5ce0,DRR - Cpptraj: Fix potential segfault caused by not enough frames in rmsavgcorr calc.,2014-06-10 08:30:27,1
215,91f34df3,DRR - Cpptraj: Fix append check logic,2015-07-10 17:37:01,1
216,81d36276,DRR - Cpptraj: Fix order of memory allocation - could lead to segfault with OpenMP.,2016-11-28 09:03:26,1
217,eb530dd4,DRR - Cpptraj: Fix for renamed docker image (from Hai),2017-03-16 11:02:42,1
218,884cb4fb,DRR - Cpptraj: Fix charmm restart detection,2017-06-16 10:06:25,1
219,b0a5c417,DRR - Cpptraj: Fix error reporting in AmberTools,2017-09-06 14:35:44,1
220,292902ca,DRR - Cpptraj: Fix error in debug section.,2015-09-25 14:10:42,1
221,0e98a4dd,DRR - Cpptraj: Another 'density' fix from H. Loeffler  more to come...,2014-11-03 10:30:45,1
222,95ec9896,DRR - Cpptraj: Fix order of 'if' statement...,2016-08-02 09:42:11,1
223,6c038515,DRR - Cpptraj: fix adp sync,2016-01-16 10:01:23,1
224,6703eeb3,DRR - Cpptraj: Fix up AtomMap FindSymmetric debug,2014-11-03 13:47:23,1
225,6c3382ab,DRR - Cpptraj: Fix debug statement,2015-03-23 15:52:59,1
226,f7fafd93,DRR - Cpptraj: Fix order of argument parsing.,2015-05-21 08:11:01,1
227,afc57682,DRR - Cpptraj: Fix conversion of velocity units,2016-06-30 11:06:31,1
228,ad967c6b,DRR - Cpptraj: Fix counting and reporting in NcTest,2017-09-06 14:11:49,1
229,66c73bcf,DRR - Cpptraj: Fix direct sum,2017-01-17 14:18:06,1
230,ffb4741a,DRR - Cpptraj: Fix DataSetList-related issues.,2014-12-18 09:11:12,1
